KODE,NAMA_PRODUK,UNIT,TANGGAL,NO_TRANSAKSI,QTY_MSK,NILAI_MSK,KATEGORI,QTY_TOTAL,NILAI_TOTAL
T0000012,TILOMIX,STRIP,2021-07-14,1.13-210714.1532-007,30.0,8186.67,MASUK,30.0,8186.67
T0000012,TILOMIX,STRIP,2021-07-21,1.11-210721.1935-004,10.0,8185.63,MASUK,10.0,8185.63
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-01-04,1.13-210104.0323-002,72.0,2794.78,MASUK,72.0,2794.78
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-01-11,1.11-210111.0023-001,72.0,2630.94,MASUK,72.0,2630.94
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-01-12,1.11-210112.0441-010,72.0,2791.85,MASUK,72.0,2791.85
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-01-19,1.11-210119.0810-003,144.0,2791.74,MASUK,144.0,2791.74
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-01-27,1.11-210127.0512-009,72.0,2791.92,MASUK,72.0,2791.92
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-02-09,1.6-210209.1709-002,24.0,2008.33,MASUK,24.0,2008.33
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-02-09,1.6-210209.1709-002,144.0,2791.71,MASUK,144.0,2791.71
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-02-16,1.13-210216.1224-001,144.0,2791.96,MASUK,144.0,2791.96
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-02-23,1.11-210223.1202-003,48.0,2791.72,MASUK,48.0,2791.72
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-03-02,1.12-210302.1521-004,144.0,2791.86,MASUK,144.0,2791.86
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-03-09,1.11-210309.1210-003,72.0,2792.13,MASUK,72.0,2792.13
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-03-15,1.12-210315.1621-005,144.0,2794.79,MASUK,144.0,2794.79
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-03-16,1.13-210316.1423-003,144.0,2792.36,MASUK,144.0,2792.36
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-03-23,1.11-210323.1542-005,24.0,2008.69,MASUK,24.0,2008.69
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-04-06,1.11-210406.1355-010,36.0,2008.48,MASUK,36.0,2008.48
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-04-13,1.12-210413.1150-002,144.0,2791.9,MASUK,144.0,2791.9
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-04-20,1.12-210420.1208-002,72.0,2792.02,MASUK,72.0,2792.02
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-04-27,1.9-210427.1333-003,24.0,2008.37,MASUK,24.0,2008.37
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-04-27,1.9-210427.1333-003,144.0,2791.77,MASUK,144.0,2791.77
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-04,1.9-210504.1252-002,24.0,2008.33,MASUK,24.0,2008.33
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-04,1.9-210504.1252-002,72.0,2791.71,MASUK,72.0,2791.71
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-10,1.11-210510.1622-009,72.0,2794.9,MASUK,72.0,2794.9
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-11,1.12-210511.1430-001,72.0,2791.88,MASUK,72.0,2791.88
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-12,1.11-210512.1510-005,72.0,2916.93,MASUK,72.0,2916.93
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-22,1.11-210522.1546-001,36.0,2664.24,MASUK,36.0,2664.24
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-05-22,1.13-210522.2002-002,144.0,2664.22,MASUK,144.0,2664.22
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-01,1.11-210601.1210-002,36.0,2008.52,MASUK,36.0,2008.52
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-01,1.13-210601.1935-001,72.0,2916.76,MASUK,72.0,2916.76
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-02,1.13-210602.1138-004,144.0,2664.32,MASUK,144.0,2664.32
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-05,1.13-210605.1616-001,2.0,350000.0,MASUK,2.0,350000.0
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-15,1.13-210615.1745-002,144.0,2791.76,MASUK,144.0,2791.76
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-21,1.13-210621.0839-002,144.0,2794.92,MASUK,144.0,2794.92
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-26,1.13-210626.1124-004,72.0,2664.28,MASUK,72.0,2664.28
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-28,1.9-210628.0921-002,72.0,2794.87,MASUK,72.0,2794.87
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-06-29,1.11-210629.1310-004,72.0,2791.9,MASUK,72.0,2791.9
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-03,1.13-210703.1645-001,72.0,2664.22,MASUK,72.0,2664.22
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-06,1.11-210706.1650-004,144.0,2791.8,MASUK,144.0,2791.8
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-10,1.11-210710.1517-001,72.0,2664.17,MASUK,72.0,2664.17
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-13,1.13-210713.1518-006,144.0,2791.73,MASUK,144.0,2791.73
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-14,1.13-210714.1414-001,36.0,1923.28,MASUK,36.0,1923.28
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-14,1.13-210714.1414-001,144.0,2664.14,MASUK,144.0,2664.14
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-16,1.13-210716.1812-003,12.0,2916.65,MASUK,12.0,2916.65
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-16,1.13-210716.1812-003,60.0,2916.65,MASUK,60.0,2916.65
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-17,1.13-210717.1529-003,72.0,2664.21,MASUK,72.0,2664.21
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-22,1.11-210722.1821-001,36.0,1923.29,MASUK,36.0,1923.29
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-27,1.11-210727.1353-002,144.0,2916.68,MASUK,144.0,2916.68
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-07-27,1.13-210727.1615-005,360.0,2791.8,MASUK,360.0,2791.8
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-08-16,1.13-210816.1009-005,360.0,2791.72,MASUK,360.0,2791.72
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-08-30,1.11-210830.1333-001,36.0,2008.38,MASUK,36.0,2008.38
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-09-06,1.11-210906.1234-006,144.0,2791.74,MASUK,144.0,2791.74
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-09-27,1.11-210927.1455-003,144.0,2792.18,MASUK,144.0,2792.18
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-10-04,1.12-211004.1222-001,144.0,2791.88,MASUK,144.0,2791.88
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-10-25,1.13-211025.1355-004,144.0,2792.12,MASUK,144.0,2792.12
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-11-08,1.13-211108.1243-001,144.0,2792.04,MASUK,144.0,2792.04
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-11-10,1.11-211110.1802-007,36.0,1925.58,MASUK,36.0,1925.58
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-11-15,1.9-211115.0958-001,144.0,2791.89,MASUK,144.0,2791.89
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-11-22,1.11-211122.1252-003,36.0,1967.01,MASUK,36.0,1967.01
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-11-22,1.11-211122.1258-004,144.0,2791.9,MASUK,144.0,2791.9
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-12-06,1.11-211206.1125-002,144.0,3033.06,MASUK,144.0,3033.06
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-12-13,1.11-211213.1248-001,144.0,3033.07,MASUK,144.0,3033.07
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-12-20,1.13-211220.1011-001,144.0,3032.91,MASUK,144.0,3032.91
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2021-12-27,1.11-211227.1532-004,72.0,3032.85,MASUK,72.0,3032.85
T0000015,TONIKUM BAYER (B),BTL,2021-02-22,1.11-210222.1223-002,1.0,0.0,MASUK,1.0,0.0
T0000015,TONIKUM BAYER (B),BTL,2021-02-22,1.11-210222.1223-002,1.0,25422.22,MASUK,1.0,25422.22
T0000015,TONIKUM BAYER (B),BTL,2021-03-08,1.11-210308.1259-001,1.0,0.0,MASUK,1.0,0.0
T0000015,TONIKUM BAYER (B),BTL,2021-03-08,1.11-210308.1259-001,1.0,25417.18,MASUK,1.0,25417.18
T0000015,TONIKUM BAYER (B),BTL,2021-03-22,1.12-210322.1207-003,1.0,25420.22,MASUK,1.0,25420.22
T0000015,TONIKUM BAYER (B),BTL,2021-03-22,1.12-210322.1207-003,1.0,0.0,MASUK,1.0,0.0
T0000015,TONIKUM BAYER (B),BTL,2021-05-05,1.12-210505.1911-005,2.0,25423.4,MASUK,2.0,25423.4
T0000015,TONIKUM BAYER (B),BTL,2021-11-01,1.11-211101.1332-003,3.0,25417.34,MASUK,3.0,25417.34
T0000015,TONIKUM BAYER (B),BTL,2021-12-20,1.11-211220.1704-007,2.0,25418.49,MASUK,2.0,25418.49
T0000016,TONIKUM BAYER (K),BTL,2021-06-07,1.11-210607.1609-004,1.0,0.0,MASUK,1.0,0.0
T0000016,TONIKUM BAYER (K),BTL,2021-06-07,1.11-210607.1609-004,1.0,12837.22,MASUK,1.0,12837.22
T0000016,TONIKUM BAYER (K),BTL,2021-10-18,1.11-211018.1403-004,3.0,12838.18,MASUK,3.0,12838.18
T0000016,TONIKUM BAYER (K),BTL,2021-11-01,1.11-211101.1332-003,3.0,12837.17,MASUK,3.0,12837.17
T0000016,TONIKUM BAYER (K),BTL,2021-12-20,1.11-211220.1704-007,2.0,12837.75,MASUK,2.0,12837.75
T0000018,TRIFED SYR 60ML,BTL,2021-01-23,1.11-210123.2007-001,1.0,37574.36,MASUK,1.0,37574.36
T0000018,TRIFED SYR 60ML,BTL,2021-02-10,1.9-210210.1324-006,1.0,37952.48,MASUK,1.0,37952.48
T0000018,TRIFED SYR 60ML,BTL,2021-03-30,1.12-210330.1653-003,1.0,37963.97,MASUK,1.0,37963.97
T0000018,TRIFED SYR 60ML,BTL,2021-04-28,1.11-210428.1944-005,1.0,37191.91,MASUK,1.0,37191.91
T0000018,TRIFED SYR 60ML,BTL,2021-08-07,1.11-210807.1248-001,3.0,34015.05,MASUK,3.0,34015.05
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-02-11,1.9-210211.1731-001,2.0,22001.82,MASUK,2.0,22001.82
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-02-15,1.11-210215.1650-002,2.0,22000.67,MASUK,2.0,22000.67
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-03-04,1.11-210304.1557-002,2.0,22000.98,MASUK,2.0,22000.98
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-04-22,1.13-210422.1931-004,2.0,22000.76,MASUK,2.0,22000.76
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-05-24,1.12-210524.1445-001,2.0,22002.23,MASUK,2.0,22002.23
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-06-07,1.11-210607.1819-011,2.0,22003.01,MASUK,2.0,22003.01
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-06-21,1.13-210621.1328-003,2.0,22001.81,MASUK,2.0,22001.81
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-07-01,1.12-210701.1934-002,3.0,22001.41,MASUK,3.0,22001.41
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-07-16,1.11-210716.0923-001,2.0,22002.62,MASUK,2.0,22002.62
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-07-29,1.11-210729.1615-004,2.0,22002.05,MASUK,2.0,22002.05
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-08-26,1.13-210826.1620-002,2.0,22000.36,MASUK,2.0,22000.36
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-09-02,1.11-210902.1627-004,2.0,22001.61,MASUK,2.0,22001.61
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-09-20,1.11-210920.1300-003,2.0,22001.66,MASUK,2.0,22001.66
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-09-27,1.11-210927.1511-006,1.0,22001.48,MASUK,1.0,22001.48
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-09-30,1.9-210930.2020-002,1.0,22000.08,MASUK,1.0,22000.08
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-10-11,1.11-211011.1331-001,1.0,22001.44,MASUK,1.0,22001.44
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-10-25,1.11-211025.1713-007,2.0,22001.5,MASUK,2.0,22001.5
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-11-04,1.11-211104.1910-004,2.0,22001.55,MASUK,2.0,22001.55
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-11-11,1.12-211111.1121-001,2.0,22001.48,MASUK,2.0,22001.48
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-11-18,1.11-211118.0954-013,2.0,22001.04,MASUK,2.0,22001.04
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-12-02,1.11-211202.1319-004,3.0,22002.18,MASUK,3.0,22002.18
T0000021,TROPICANA SLIM DIABETICS 25'S,BOX,2021-12-27,1.11-211227.1528-003,2.0,22003.15,MASUK,2.0,22003.15
T0000022,TRIAMINIC PILEK 60ML,BTL,2021-07-05,1.13-210705.1522-003,1.0,63966.48,MASUK,1.0,63966.48
T0000027,TEMPRA FORTE 60 ML,BTL,2021-03-08,1.13-210308.2000-001,2.0,42148.84,MASUK,2.0,42148.84
T0000027,TEMPRA FORTE 60 ML,BTL,2021-05-05,1.11-210505.1226-001,2.0,44660.36,MASUK,2.0,44660.36
T0000027,TEMPRA FORTE 60 ML,BTL,2021-05-24,1.12-210524.1758-005,1.0,43321.46,MASUK,1.0,43321.46
T0000027,TEMPRA FORTE 60 ML,BTL,2021-07-03,1.13-210703.1645-001,1.0,43321.85,MASUK,1.0,43321.85
T0000027,TEMPRA FORTE 60 ML,BTL,2021-07-12,1.12-210712.2008-001,1.0,42876.87,MASUK,1.0,42876.87
T0000027,TEMPRA FORTE 60 ML,BTL,2021-08-04,1.13-210804.1228-002,1.0,43322.1,MASUK,1.0,43322.1
T0000027,TEMPRA FORTE 60 ML,BTL,2021-08-12,1.11-210812.1241-004,1.0,43320.51,MASUK,1.0,43320.51
T0000027,TEMPRA FORTE 60 ML,BTL,2021-08-12,1.11-210812.1241-004,1.0,43320.51,MASUK,1.0,43320.51
T0000027,TEMPRA FORTE 60 ML,BTL,2021-10-25,1.11-211025.1656-005,1.0,43544.69,MASUK,1.0,43544.69
T0000028,TEMPRA SYR 60ML,BTL,2021-03-01,1.11-210301.2021-007,2.0,38224.76,MASUK,2.0,38224.76
T0000028,TEMPRA SYR 60ML,BTL,2021-04-12,1.13-210412.1421-002,2.0,40086.06,MASUK,2.0,40086.06
T0000028,TEMPRA SYR 60ML,BTL,2021-04-19,1.12-210419.1541-001,1.0,40076.57,MASUK,1.0,40076.57
T0000028,TEMPRA SYR 60ML,BTL,2021-05-19,1.13-210519.1907-004,1.0,40481.97,MASUK,1.0,40481.97
T0000028,TEMPRA SYR 60ML,BTL,2021-05-31,1.13-210531.2032-005,1.0,38861.47,MASUK,1.0,38861.47
T0000028,TEMPRA SYR 60ML,BTL,2021-06-16,1.11-210616.1235-002,2.0,39266.67,MASUK,2.0,39266.67
T0000028,TEMPRA SYR 60ML,BTL,2021-07-03,1.13-210703.1645-001,1.0,39267.1,MASUK,1.0,39267.1
T0000028,TEMPRA SYR 60ML,BTL,2021-07-06,1.13-210706.0933-005,1.0,38592.93,MASUK,1.0,38592.93
T0000028,TEMPRA SYR 60ML,BTL,2021-08-03,1.11-210803.1453-002,1.0,39672.36,MASUK,1.0,39672.36
T0000028,TEMPRA SYR 60ML,BTL,2021-08-04,1.13-210804.1228-002,2.0,39267.32,MASUK,2.0,39267.32
T0000028,TEMPRA SYR 60ML,BTL,2021-08-30,1.11-210830.2001-009,1.0,38862.75,MASUK,1.0,38862.75
T0000028,TEMPRA SYR 60ML,BTL,2021-09-22,1.13-210922.1621-004,1.0,39266.98,MASUK,1.0,39266.98
T0000028,TEMPRA SYR 60ML,BTL,2021-09-27,1.11-210927.1451-002,1.0,39673.23,MASUK,1.0,39673.23
T0000028,TEMPRA SYR 60ML,BTL,2021-10-06,1.11-211006.1228-001,1.0,40482.17,MASUK,1.0,40482.17
T0000028,TEMPRA SYR 60ML,BTL,2021-10-25,1.11-211025.1656-005,1.0,39469.08,MASUK,1.0,39469.08
T0000028,TEMPRA SYR 60ML,BTL,2021-12-27,1.13-211227.1839-011,1.0,39469.84,MASUK,1.0,39469.84
T0000029,TEMPRA DROPS 15 ML,BTL,2021-03-01,1.11-210301.2021-007,2.0,45194.51,MASUK,2.0,45194.51
T0000029,TEMPRA DROPS 15 ML,BTL,2021-03-29,1.12-210329.1737-004,2.0,45197.36,MASUK,2.0,45197.36
T0000029,TEMPRA DROPS 15 ML,BTL,2021-04-19,1.12-210419.1541-001,1.0,45195.05,MASUK,1.0,45195.05
T0000029,TEMPRA DROPS 15 ML,BTL,2021-06-07,1.11-210607.1811-010,2.0,44280.93,MASUK,2.0,44280.93
T0000029,TEMPRA DROPS 15 ML,BTL,2021-06-16,1.11-210616.1235-002,1.0,44281.7,MASUK,1.0,44281.7
T0000029,TEMPRA DROPS 15 ML,BTL,2021-06-21,1.11-210621.1755-003,1.0,44280.95,MASUK,1.0,44280.95
T0000029,TEMPRA DROPS 15 ML,BTL,2021-08-04,1.13-210804.1228-002,2.0,44282.44,MASUK,2.0,44282.44
T0000029,TEMPRA DROPS 15 ML,BTL,2021-08-16,1.11-210816.2013-007,1.0,45660.84,MASUK,1.0,45660.84
T0000029,TEMPRA DROPS 15 ML,BTL,2021-08-26,1.11-210826.1104-001,1.0,45650.0,MASUK,1.0,45650.0
T0000029,TEMPRA DROPS 15 ML,BTL,2021-08-30,1.11-210830.2001-009,1.0,43826.19,MASUK,1.0,43826.19
T0000029,TEMPRA DROPS 15 ML,BTL,2021-09-13,1.11-210913.1536-006,1.0,45650.06,MASUK,1.0,45650.06
T0000029,TEMPRA DROPS 15 ML,BTL,2021-10-25,1.11-211025.1656-005,1.0,44509.97,MASUK,1.0,44509.97
T0000029,TEMPRA DROPS 15 ML,BTL,2021-11-15,1.13-211115.1839-002,1.0,44509.22,MASUK,1.0,44509.22
T0000029,TEMPRA DROPS 15 ML,BTL,2021-11-23,1.11-211123.0832-002,1.0,44513.22,MASUK,1.0,44513.22
T0000029,TEMPRA DROPS 15 ML,BTL,2021-12-15,1.12-211215.1934-007,1.0,45650.82,MASUK,1.0,45650.82
T0000029,TEMPRA DROPS 15 ML,BTL,2021-12-27,1.13-211227.1839-011,1.0,44510.83,MASUK,1.0,44510.83
T0000031,TERMOREX PLUS 60 ML,BTL,2021-01-22,1.9-210122.0239-002,6.0,13508.27,MASUK,6.0,13508.27
T0000031,TERMOREX PLUS 60 ML,BTL,2021-02-19,1.11-210219.2004-004,6.0,13506.56,MASUK,6.0,13506.56
T0000031,TERMOREX PLUS 60 ML,BTL,2021-03-05,1.11-210305.1423-002,6.0,13504.34,MASUK,6.0,13504.34
T0000031,TERMOREX PLUS 60 ML,BTL,2021-04-06,1.11-210406.1336-005,6.0,12964.89,MASUK,6.0,12964.89
T0000031,TERMOREX PLUS 60 ML,BTL,2021-05-06,1.12-210506.2008-001,6.0,13508.13,MASUK,6.0,13508.13
T0000031,TERMOREX PLUS 60 ML,BTL,2021-06-22,1.11-210622.1629-002,6.0,15124.59,MASUK,6.0,15124.59
T0000031,TERMOREX PLUS 60 ML,BTL,2021-07-06,1.13-210706.0908-003,3.0,15123.98,MASUK,3.0,15123.98
T0000031,TERMOREX PLUS 60 ML,BTL,2021-07-23,1.12-210723.2008-006,6.0,13516.67,MASUK,6.0,13516.67
T0000031,TERMOREX PLUS 60 ML,BTL,2021-07-26,1.6-210726.1944-004,6.0,15124.73,MASUK,6.0,15124.73
T0000031,TERMOREX PLUS 60 ML,BTL,2021-08-05,1.11-210805.1656-004,1.0,13507.55,MASUK,1.0,13507.55
T0000031,TERMOREX PLUS 60 ML,BTL,2021-09-22,1.13-210922.1836-008,4.0,13525.0,MASUK,4.0,13525.0
T0000031,TERMOREX PLUS 60 ML,BTL,2021-10-28,1.9-211028.1601-001,6.0,14181.36,MASUK,6.0,14181.36
T0000031,TERMOREX PLUS 60 ML,BTL,2021-11-10,1.13-211110.1427-010,6.0,13615.02,MASUK,6.0,13615.02
T0000031,TERMOREX PLUS 60 ML,BTL,2021-12-09,1.11-211209.1654-005,6.0,14183.43,MASUK,6.0,14183.43
T0000031,TERMOREX PLUS 60 ML,BTL,2021-12-23,1.11-211223.1930-012,6.0,13618.95,MASUK,6.0,13618.95
T0000032,TIMBANGAN BADAN,PCS,2021-06-29,1.11-210629.1324-006,1.0,85000.0,MASUK,1.0,85000.0
T0000032,TIMBANGAN BADAN,PCS,2021-07-07,1.13-210707.1334-005,2.0,85000.0,MASUK,2.0,85000.0
T0000032,TIMBANGAN BADAN,PCS,2021-09-28,1.11-210928.1921-003,1.0,85000.0,MASUK,1.0,85000.0
T0000033,DIE DA YAO GIN,BTL,2021-01-27,1.11-210127.0419-003,2.0,22870.42,MASUK,2.0,22870.42
T0000033,DIE DA YAO GIN,BTL,2021-02-24,1.12-210224.1120-003,2.0,22872.38,MASUK,2.0,22872.38
T0000033,DIE DA YAO GIN,BTL,2021-03-10,1.11-210310.1218-004,3.0,22870.31,MASUK,3.0,22870.31
T0000033,DIE DA YAO GIN,BTL,2021-03-24,1.11-210324.1153-002,3.0,22870.93,MASUK,3.0,22870.93
T0000033,DIE DA YAO GIN,BTL,2021-04-07,1.11-210407.1309-004,2.0,22872.56,MASUK,2.0,22872.56
T0000033,DIE DA YAO GIN,BTL,2021-04-21,1.12-210421.1342-004,3.0,22872.16,MASUK,3.0,22872.16
T0000033,DIE DA YAO GIN,BTL,2021-05-22,1.11-210522.1546-001,2.0,22639.02,MASUK,2.0,22639.02
T0000033,DIE DA YAO GIN,BTL,2021-06-25,1.11-210625.1340-002,2.0,22873.68,MASUK,2.0,22873.68
T0000033,DIE DA YAO GIN,BTL,2021-07-12,1.13-210712.1648-001,3.0,22975.99,MASUK,3.0,22975.99
T0000033,DIE DA YAO GIN,BTL,2021-07-27,1.11-210727.1448-006,2.0,23103.66,MASUK,2.0,23103.66
T0000033,DIE DA YAO GIN,BTL,2021-08-03,1.13-210803.1342-006,2.0,23100.59,MASUK,2.0,23100.59
T0000033,DIE DA YAO GIN,BTL,2021-08-30,1.11-210830.1333-001,2.0,23100.6,MASUK,2.0,23100.6
T0000033,DIE DA YAO GIN,BTL,2021-09-15,1.11-210915.1509-003,2.0,22869.61,MASUK,2.0,22869.61
T0000033,DIE DA YAO GIN,BTL,2021-09-20,1.11-210920.1249-001,3.0,23108.59,MASUK,3.0,23108.59
T0000033,DIE DA YAO GIN,BTL,2021-09-29,1.11-210929.1721-003,2.0,22870.72,MASUK,2.0,22870.72
T0000033,DIE DA YAO GIN,BTL,2021-10-27,1.11-211027.1242-005,2.0,22869.96,MASUK,2.0,22869.96
T0000033,DIE DA YAO GIN,BTL,2021-11-03,1.11-211103.1401-004,2.0,22869.13,MASUK,2.0,22869.13
T0000033,DIE DA YAO GIN,BTL,2021-11-18,1.13-211118.1711-003,2.0,22870.82,MASUK,2.0,22870.82
T0000033,DIE DA YAO GIN,BTL,2021-11-29,1.9-211129.1435-009,2.0,23102.95,MASUK,2.0,23102.95
T0000039,TREMENZA,STRIP,2021-04-08,1.12-210408.1537-001,20.0,16008.51,MASUK,20.0,16008.51
T0000039,TREMENZA,STRIP,2021-06-17,1.13-210617.1658-003,30.0,16006.3,MASUK,30.0,16006.3
T0000039,TREMENZA,STRIP,2021-08-05,1.11-210805.1642-002,6.0,14666.67,MASUK,6.0,14666.67
T0000039,TREMENZA,STRIP,2021-09-16,1.11-210916.1933-003,30.0,16005.0,MASUK,30.0,16005.0
T0000039,TREMENZA,STRIP,2021-11-25,1.9-211125.1619-002,30.0,16006.3,MASUK,30.0,16006.3
T0000042,THERMOMETER RUANGAN,PCS,2021-01-12,1.11-210112.0303-001,2.0,40702.6,MASUK,2.0,40702.6
T0000042,THERMOMETER RUANGAN,PCS,2021-02-04,1.11-210204.1941-002,2.0,40705.09,MASUK,2.0,40705.09
T0000042,THERMOMETER RUANGAN,PCS,2021-03-04,1.11-210304.1557-002,2.0,40701.82,MASUK,2.0,40701.82
T0000042,THERMOMETER RUANGAN,PCS,2021-03-25,1.13-210325.2023-005,2.0,40702.2,MASUK,2.0,40702.2
T0000042,THERMOMETER RUANGAN,PCS,2021-03-30,1.13-210330.1127-002,6.0,54536.25,MASUK,6.0,54536.25
T0000042,THERMOMETER RUANGAN,PCS,2021-04-08,1.11-210408.1308-005,2.0,40702.79,MASUK,2.0,40702.79
T0000042,THERMOMETER RUANGAN,PCS,2021-04-22,1.13-210422.1931-004,1.0,40701.41,MASUK,1.0,40701.41
T0000042,THERMOMETER RUANGAN,PCS,2021-05-06,1.13-210506.1941-003,2.0,40702.45,MASUK,2.0,40702.45
T0000042,THERMOMETER RUANGAN,PCS,2021-05-31,1.13-210531.2019-004,1.0,40704.89,MASUK,1.0,40704.89
T0000042,THERMOMETER RUANGAN,PCS,2021-06-17,1.13-210617.1647-001,2.0,40702.6,MASUK,2.0,40702.6
T0000042,THERMOMETER RUANGAN,PCS,2021-07-19,1.11-210719.1828-004,6.0,51010.83,MASUK,6.0,51010.83
T0000042,THERMOMETER RUANGAN,PCS,2021-08-19,1.13-210819.1241-003,2.0,40706.78,MASUK,2.0,40706.78
T0000042,THERMOMETER RUANGAN,PCS,2021-09-27,1.11-210927.1511-006,2.0,40702.73,MASUK,2.0,40702.73
T0000042,THERMOMETER RUANGAN,PCS,2021-11-04,1.11-211104.1910-004,2.0,40702.88,MASUK,2.0,40702.88
T0000042,THERMOMETER RUANGAN,PCS,2021-11-25,1.12-211125.1404-001,2.0,40702.17,MASUK,2.0,40702.17
T0000042,THERMOMETER RUANGAN,PCS,2021-12-16,1.13-211216.1804-002,1.0,40701.25,MASUK,1.0,40701.25
T0000052,TREMENZA SYR,BTL,2021-04-08,1.12-210408.1537-001,6.0,22554.95,MASUK,6.0,22554.95
T0000052,TREMENZA SYR,BTL,2021-06-17,1.13-210617.1658-003,6.0,22551.83,MASUK,6.0,22551.83
